datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,snow,snowdepth,windgust,solarradiation,uvindex,sunriseEpoch,sunsetEpoch,moonphase,conditions,description,icon,source,City,Temp_Range,Heat_Index,Severity_Score,Day_of_Week,Is_Weekend,Health_Risk_Score,sunset_hour,sunrise_hour,sunrise_minute
1726719014.6831143,95.0268631498336,78.96339492568589,88.67741120635158,94.0747657270003,79.4119214849219,89.586452808275,64.91960895390042,48.19701536349781,0.0,0.0,20.51096407335294,233.3104695329461,6.979305999954087,1726790589.272041,1726777688.2205255,0.5319203492902242,Clear,Clear conditions throughout the day.,clear-day,fcst,Dallas,15.029518186571462,90.51735036754788,3.537053640202218,Thursday,False,10.561618166739375,19,7,13
1726373913.728718,78.81269299413664,60.67585515598197,64.52907654128657,78.01599876859295,59.10076007488004,66.33630467533538,46.76076659680827,51.79448528644317,0.0,0.0,9.510736848381036,254.4365657937763,7.966948944559009,1726465201.2786727,1726496195.600414,0.4123410699196344,Clear,Clear conditions throughout the day.,clear-day,fcst,San Jose,18.22443470997083,76.78694862857037,2.653507417916626,Sunday,True,9.071598454658483,19,6,50
1725838030.8396835,103.9349487353676,86.62363718245297,95.83368496316967,100.71483174286722,84.50469299521441,92.18001009398792,50.85802232055983,19.53843860023539,0.0,0.0,20.463234244259336,291.2890903963392,9.213294085762453,1725824335.1107366,1725908705.335839,0.1986452581485701,Clear,Clear conditions throughout the day.,clear-day,fcst,Phoenix,16.149233919413525,92.1224190062538,3.835117420750704,Sunday,True,10.017939521410138,18,6,7
1726877781.054351,91.54609390973263,75.4373830325443,83.1437481598077,93.32483626470692,73.90506703494401,83.80233238799312,67.81434231227263,63.88040375709927,0.0,0.0,18.655679591530035,196.1923529102974,7.125633573893703,1726924228.6694548,1726931119.803464,0.5969468656909985,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,fcst,San Antonio,17.948755873718426,84.93605280910685,3.287854701223007,Saturday,True,10.772681526854418,19,7,22
1726009200.0855515,82.00671653297171,64.30606579923085,75.92285156157317,85.20506458659762,63.94545183632381,74.45569318808646,55.031809957558416,51.827593304435965,0.0,0.0,13.401208582489296,254.8166762250844,6.985650926167347,1726129417.7060273,1726099566.3648317,0.2557069225574558,Clear,Clear conditions throughout the day.,clear-day,fcst,Chicago,19.404041370858195,77.89573333334052,2.8575447236985383,Wednesday,False,9.175023168665463,19,6,27
1725912291.062129,83.08674084033358,62.9838896448747,72.29663936647488,81.78604997258462,61.14868705985204,73.99780823933655,53.54010516762985,51.50266010976414,0.0,0.0,13.203188168139754,260.26628897757627,6.981637292830095,1725987767.470726,1726042796.320126,0.2667329493406284,Clear,Clear conditions throughout the day.,clear-day,fcst,Chicago,20.649557032364605,77.48150173834378,2.740352697846655,Tuesday,False,9.095357762443836,19,6,26
1725844194.3946376,85.56669028150881,56.73162917664082,71.18057145340916,82.07005108238762,56.060785591751625,69.8575123661078,48.42528010074056,43.42363491555725,0.0,0.0,12.40614380718962,336.177010494256,9.042943354419268,1725891033.089687,1725918117.832202,0.2446381171750816,Clear,Clear conditions throughout the day.,clear-day,fcst,Dallas,28.79366522920629,76.61814173817807,2.97760258007208,Monday,False,9.132022761378364,19,7,7
1726210904.1631832,92.7021130592954,74.88259452251685,82.60448821166312,96.13044278647304,76.3313285259602,86.66427962623979,72.35097828882127,71.38123167930704,0.0,0.0,13.093275164411065,257.70243469744514,9.196478396015785,1726293583.8826685,1726264773.657302,0.3442676269118633,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,fcst,San Antonio,17.23263585576823,88.10899334347576,2.944621512660556,Friday,False,11.106363217099384,19,7,17
1726742319.3921604,85.23785577057275,65.37849725705479,74.30588823788902,84.62458135383379,64.50574019980994,74.11239154282612,60.806063775356726,64.12415999342022,0.0,0.0,13.388000117912148,217.3941986864575,7.012365840952869,1726802815.1399796,1726772009.636386,0.5435316981384325,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,fcst,Philadelphia,22.61597318566187,76.27561905920314,2.6533552949881463,Thursday,False,9.429474370016038,19,6,45
1726430984.2593963,74.01328774154767,64.02757249903449,67.89071477125822,75.34505264301937,64.450082149535,68.39887696425075,49.96899733863986,50.36149140008761,0.0,0.0,14.815092966240163,231.30946775021133,7.914344831552481,1726429156.9157605,1726458132.6635711,0.4605069227821842,Clear,Clear conditions throughout the day.,clear-day,fcst,New York City,9.605208655307404,76.786569164912,3.083237266099975,Monday,False,9.321217715295331,19,6,38
1726044767.7238815,78.85162757342964,77.48254466505938,76.92891606844329,81.18103123779301,75.6621769104505,78.7616043475213,75.17524789611947,92.45929342881612,0.0,0.0,20.35457249766837,21.98496808942989,-0.1796074223085311,1726037363.858762,1726140633.344216,0.2409208683967151,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,fcst,Houston,3.2765950462843185,79.90939299023636,2.076813160872146,Wednesday,False,9.864507265670726,19,7,4
1725794522.3667622,81.73863617326084,61.58733219724128,71.16589335412291,80.90657367435183,62.40303580117959,69.99753697756506,48.84805652842966,47.47221965244498,0.0,0.0,16.386237449156848,292.555487442856,8.98723396534825,1725819152.2569833,1725804744.4695027,0.185462900037073,Clear,Clear conditions throughout the day.,clear-day,fcst,Dallas,21.52893406418674,77.64651798998372,3.466221182828937,Sunday,True,9.341935591579968,19,7,6
1726859861.3780422,92.7414218052686,78.83321717181921,84.08546516513192,97.34555647444864,77.52764059492084,88.93068730781965,67.57425051106952,61.35129313474391,0.0,0.0,12.60099620397103,268.5144145204767,7.821373803389152,1726966572.793336,1726878658.5220108,0.6247335837748962,Clear,Clear conditions throughout the day with storms possible.,clear-day,fcst,Houston,15.92568159168323,89.1839608625408,2.7799556408595687,Saturday,True,10.56049988190352,19,7,9
1726634364.885923,76.38609261901611,62.7777175724307,67.83458452184038,75.10139759722063,62.03103484690666,67.5136081318074,60.68410422339212,72.99680268430849,0.0,0.0,13.952371030255556,76.71119792691496,3.0508968876940488,1726612618.0309885,1726739789.8834782,0.5254712613441919,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,fcst,Philadelphia,13.06617016917398,71.35294508714993,2.0342692730659486,Wednesday,False,8.66215683854675,19,6,44
1726639621.862126,67.98233245668652,65.10547343068065,66.07339044755189,67.37135864930264,64.52828274156761,65.0217207149819,56.496771459845,69.13540651496439,0.0,0.0,8.016115090454932,254.1818692240428,9.06752985489744,1726700501.8137994,1726728739.9188364,0.4919733785720209,Clear,Clear conditions throughout the day.,clear-day,fcst,San Diego,3.559415854938536,74.20212137919994,2.496091006363708,Wednesday,False,9.278712665025587,18,6,34
1726465566.1606371,88.45326710471886,70.87453601283383,78.73264191972167,87.13063346912315,70.86752245312574,78.31093023417152,57.6425814103445,52.8201039835413,0.0,0.0,16.336695771131545,141.25949852247751,7.177502739274849,1726471176.4060042,1726481722.6671634,0.432858688063628,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,fcst,Chicago,17.98880711179829,79.76603487081637,2.9541864519473826,Monday,False,9.529127469659567,18,6,32
1726190948.378603,100.06271843348382,75.58198152908504,89.77280964196297,97.65693812802216,78.35384281238242,85.8394163098475,41.92795442056136,17.592102437790867,0.0,0.0,13.754133130001224,267.88644311511433,8.968778429856705,1726259936.5351024,1726318445.1712036,0.3330623704219712,Clear,Clear conditions throughout the day.,clear-day,fcst,Phoenix,24.138299872725767,84.89829808623368,3.112911345310008,Friday,False,9.275088843111824,18,6,10
1725860124.6369042,104.66294945737847,84.65444734675506,94.82666053599458,98.65667977976416,82.45944776800287,90.9674720109724,41.7525518344936,18.35561027774074,0.0,0.0,17.97084229976985,338.69764061983545,9.153887692019577,1725866042.3989656,1725957431.082723,0.195490698500291,Clear,Clear conditions throughout the day.,clear-day,fcst,Phoenix,21.474158261686547,90.71796056087946,3.558291315835863,Monday,False,9.638737290978238,18,6,8
1725952763.808942,106.83722335337454,81.19460895860843,92.86530934537988,100.98391523782784,80.26385710126883,90.06721951296193,39.24185487851667,15.889766180946983,0.0,0.0,10.708609747232035,272.51289328926606,9.24022991589652,1725886301.949397,1726018860.0159652,0.2335596356334178,Clear,Clear conditions throughout the day.,clear-day,fcst,Phoenix,25.417928392165766,88.4288349913108,2.737775523891925,Tuesday,False,9.359834274188987,18,6,8
1726367020.9546418,98.51193014994432,79.01044446551879,87.27398869653497,94.9132976627732,77.81812109168726,86.89830077175402,50.31622751193028,26.05018065576343,0.0,0.0,11.289449960536649,266.0101415772414,9.010989735425762,1726253113.5044646,1726351008.7982855,0.3867336484284238,Clear,Clear conditions throughout the day.,clear-day,fcst,Phoenix,21.31988255164467,86.3517775979885,2.9172669729949634,Saturday,True,9.350155406241738,18,6,11
1726896475.7782474,92.01218143766216,74.27748371844024,81.99139638691217,95.27975047565214,74.10656078563473,82.87260870725909,66.91254008122594,63.97186241090525,0.0,0.0,18.953143906436484,200.8900968246461,7.333193242354936,1726879128.3383331,1726960489.5397213,0.6181560987219795,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,fcst,San Antonio,17.389935463188433,86.32920278840312,3.4011149706697275,Saturday,True,10.824104411864946,19,7,22
1726772132.4858134,87.47548343937497,76.01808418080047,82.35706140685193,94.04235785956452,76.2057560093079,84.67928281340055,72.63948066765572,75.70320174200864,0.0,0.0,14.644335088620617,193.17607957727617,7.214198627738478,1726725544.062033,1726799395.87284,0.5183781442264643,Partially cloudy,Becoming cloudy in the afternoon with storms possible.,partly-cloudy-day,fcst,Houston,12.550621951999874,86.68902511451947,2.967110953543737,Thursday,False,11.171682298663509,19,7,8
1726774967.8324213,96.467128149292,81.06120922893159,88.13757014826275,95.961187266866,80.53880240039041,88.81708152009175,64.60893595321129,48.15666929395955,0.0,0.0,21.005313073722498,239.1499124956275,6.928536888235502,1726747757.7884457,1726762525.073988,0.5362862371975946,Clear,Clear conditions throughout the day.,clear-day,fcst,Dallas,15.385342615660097,88.70448119179787,3.3931874025574285,Thursday,False,10.58321656367407,19,7,13
1726334195.8762393,72.42094969064736,64.19961446014743,70.64710919732882,71.1906342038621,63.24111373323737,70.86672005489947,61.47184914400744,73.72777157006692,0.0,0.0,8.320968061859913,263.4087446291822,9.438916398724484,1726387766.9439993,1726493477.5639217,0.3976887534935008,Clear,Clear conditions throughout the day.,clear-day,fcst,San Diego,9.190545795097938,71.13044223769029,2.585212932601044,Sunday,True,9.12416673933668,18,6,32
1726019893.033748,87.22599802880984,74.49958343131682,80.72087219962881,91.27155473759532,74.97732308046834,82.57264858787617,70.52682214033966,73.40388994995499,0.0,0.0,18.29873901235804,187.8389135375898,4.989907344027386,1726055241.6706994,1726122596.0402696,0.2470574450842204,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,fcst,San Antonio,10.993641777600043,84.10349677457351,2.8530551829006465,Wednesday,False,10.541706076188024,19,7,16
1726343045.080074,89.5598565321234,77.32557971998429,83.23526151579676,100.0609359866358,78.94596813402327,88.5312479409824,75.14990716424566,80.84293204396239,0.0,0.0,9.732869136604734,261.45701642360564,8.2086299580995,1726296950.6535366,1726354989.6536627,0.3803557277176657,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,fcst,Houston,10.999763981383165,89.53165229434914,2.6688156206576528,Saturday,True,11.126846598476815,19,7,5
1725785583.71273,90.45763588137235,60.13274670358616,72.74955032405555,88.71276210186134,59.556886725709006,73.9988364110955,57.81830952341579,62.812226314927,0.0,0.0,13.610153649402356,276.8198102445183,9.09369118208744,1725802884.2170963,1725913926.7620142,0.2084951998499137,Clear,Clear conditions throughout the day.,clear-day,fcst,San Jose,28.61097979100822,74.8724246126447,3.137422145241824,Sunday,True,9.541495325051752,19,6,44
1725677240.6522155,72.72029769292901,60.70453064064716,70.95105388285428,74.62983227680343,63.07842278278463,68.39575201139365,62.3353727578199,79.47371146555753,0.0,0.0,23.322483059636703,129.3133033941481,5.0452265186169445,1725739841.485988,1725739775.8821535,0.1479504211539385,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,comb,New York City,11.120885208270348,71.00601612063657,3.376995723275376,Saturday,True,9.766640483042998,19,6,29
1725799693.5946307,81.67793619135398,61.51355740777896,72.05262494886762,82.13720755304364,63.26302738953178,71.1640340842027,50.33950430985295,50.463992489923214,0.0,0.0,17.287443816709217,295.04016178950803,9.19510473934484,1725796642.8752077,1725900496.660538,0.1810797019788319,Clear,Clear conditions throughout the day.,clear-day,fcst,Dallas,21.575194781773945,76.79584695570038,3.4538991079414814,Sunday,True,9.442682516788864,19,7,6
1725980785.8970325,80.90184043396445,64.7443272823699,73.01994864751015,78.35728883720024,63.40034287891315,70.31674997100096,55.13494905505494,56.64160605499729,0.0,0.0,11.63693178948544,262.2788855823942,7.022486514300651,1725984607.7762146,1726020910.451064,0.2461454399680686,Clear,Clear conditions throughout the day.,clear-day,fcst,New York City,16.191427651668295,77.24610477468538,2.5916870377915577,Tuesday,False,9.064264110160249,19,6,32
1725684099.8561966,64.14701090182352,50.25874676590181,57.56112355342293,63.684368532237706,49.02643216348648,59.49068576472117,39.36819185210287,56.4101339299841,0.0,0.0,26.30969017284753,196.7899222242355,7.988608323272189,1725734952.2554705,1725782727.0440767,0.1405411726459025,Clear,Clear conditions throughout the day.,clear-day,comb,Chicago,12.818204789999273,84.79832875822366,4.293263884938865,Saturday,True,10.857039447291564,19,6,23
1726362377.535703,81.71662867422963,63.74568190335766,71.13914238632653,80.5649573855373,64.05250948448503,73.04983075778132,54.958766790038645,62.09918159770303,0.0,0.0,13.89854059770724,220.57906785319608,7.993112644768975,1726391011.9314916,1726427978.194982,0.4397135896291016,Clear,Clear conditions throughout the day.,clear-day,fcst,Philadelphia,18.7777654465666,76.40670573313622,3.026131872706696,Sunday,True,9.575756473163144,19,6,42
1726122268.6581495,80.1390740122897,59.22653725083485,69.43449502504673,81.42776886512071,60.28458376906396,70.82317068719313,53.73077023765549,60.0801433631715,0.0,0.0,16.165753951611727,265.545090798234,7.829491820882849,1726168193.6154494,1726210284.8203034,0.3550732710925214,Clear,Clear conditions throughout the day.,clear-day,fcst,San Jose,24.56500208940908,75.68171996779739,3.12183055306382,Friday,False,9.467480211468493,19,6,48
1725773362.46547,85.97648747842427,70.46823326948935,77.4677567636032,85.18662083591886,69.87457949337112,77.97385512013672,59.91829197396218,53.24552781124915,0.0,0.0,21.935619843037976,245.42712463924408,8.159000801310505,1725806432.9503117,1725860019.5824125,0.1967019889561824,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,fcst,Houston,17.063061995112953,78.28835550739798,3.8383198215942302,Sunday,True,9.89734561282601,19,7,2
1725764523.1901631,101.56504251700498,78.39510684369229,87.52363666345647,99.78870242030776,77.18916831885849,86.82938183621576,54.1893576530404,34.2813767149082,0.0,0.0,7.438509263202653,289.55154946311666,8.90165368302594,1725777046.7750466,1725803260.823067,0.2016047780608181,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,fcst,Los Angeles,25.01144985068684,86.88876304359917,2.4548625522931364,Sunday,True,9.513864088199638,19,6,31
1725827498.8741543,104.21732104530388,84.08052306648904,95.16427141258208,100.53169946812868,81.94379736820723,90.20349576762852,42.05100320320152,16.703269858640695,0.0,0.0,18.053663221758327,324.4308211140891,9.031324410794737,1725919609.3983154,1725909603.8731928,0.2102864227580496,Clear,Clear conditions throughout the day.,clear-day,fcst,Phoenix,20.66826813754758,91.36408825653471,3.6465197095738233,Monday,False,9.790304282780069,18,6,8
1725677508.835938,92.17133696403074,73.07109500421305,81.61197449545764,91.37296195875922,73.25446373069519,82.26606095770032,60.86080854945421,50.731997453513706,0.0,0.0,28.92555379579988,274.0942734721478,9.003003541202519,1725762472.0316582,1725759332.959621,0.1234940757775245,Clear,Clear conditions throughout the day.,clear-day,comb,San Antonio,18.10657604695927,83.17336370236059,4.731592724041594,Saturday,True,10.520932348754393,19,7,14
1726713565.1574838,97.69847472534325,80.89938197770313,88.57765258208332,92.69794080152369,80.2720717655417,84.19078214562273,29.506245773422823,12.14496100210941,0.0,0.0,12.423867306009976,270.9065849092269,9.090544887151044,1726742038.4648402,1726771690.3541572,0.5529356030292019,Clear,Clear conditions throughout the day.,clear-day,fcst,Phoenix,15.756034100179798,85.34431792457062,3.001248909389904,Thursday,False,8.949501041590432,18,6,14
1725785136.349876,105.395303286844,87.01971141834771,95.05930049166096,101.1051587118644,84.19067233854945,91.18782828167754,48.18704694447288,18.57133188279108,0.0,0.0,21.992156280798973,289.19224279289284,8.998048738569878,1725806993.337118,1725845025.3708472,0.1993656445430646,Clear,Clear conditions throughout the day.,clear-day,fcst,Phoenix,16.104135407956463,92.90782730210312,4.0091966981939215,Sunday,True,10.06030171685316,18,6,7
1726103149.4902303,84.64753746009939,63.63501159962574,74.64751024578733,86.14212110716505,64.00928273580882,73.13653689082369,58.52420738812808,64.03364964883883,0.0,0.0,9.405231176028805,263.2634414878937,5.959995076397265,1726162586.6115596,1726190279.3197389,0.2950834350636954,Clear,Clear conditions throughout the day.,clear-day,fcst,Philadelphia,21.37882237357813,76.35669159895491,2.177358057407404,Thursday,False,9.149321538177343,19,6,39
1726227543.0154138,100.2768008029964,75.97298974427713,89.57285491809678,97.5661287662041,79.1810020484446,88.03348506106079,41.37040618571464,18.92540569339408,0.0,0.0,14.098355099231906,271.11177060882915,9.061812845252378,1726202585.3938513,1726222638.5941586,0.3637152180049368,Clear,Clear conditions throughout the day.,clear-day,fcst,Phoenix,23.66039556433997,85.77134778292405,3.1896133560909803,Friday,False,9.255380320410064,18,6,10
1726822113.9198618,81.36739830944003,58.6879788215216,65.65791409474303,79.39565768039442,57.1379005428117,66.55552668582958,52.58385586172411,55.996007697554944,0.0,0.0,9.298053242736534,234.5250146663693,8.049034867990724,1726840800.7989042,1726894658.516084,0.6023405534846686,Clear,Clear conditions throughout the day.,clear-day,fcst,San Jose,20.406050701307542,76.1286163487184,2.640177729106344,Friday,False,9.004709001447504,19,6,54
1726683302.8670552,94.95656080749004,79.17587175896757,87.59957657604762,95.1553084528734,78.6907017513695,86.77245590083139,64.12674817190414,46.65935832473279,0.0,0.0,21.28355312576935,248.8987828973536,7.84172853611035,1726603594.05041,1726682471.6751862,0.5404509000070592,Clear,Clear conditions throughout the day.,clear-day,fcst,Dallas,16.368377754689792,88.03733067342701,3.753319909491553,Wednesday,False,10.676387455067584,19,7,13
1726615587.0011528,94.25661966703544,77.98268079207314,86.67294355068275,96.2318404382466,79.29171295056615,87.34911037986234,65.42468168189085,48.58394232411237,0.0,0.0,21.32241152486801,248.43503491517447,7.983609171273148,1726700724.5075643,1726665751.237387,0.5299611364304267,Clear,Clear conditions throughout the day.,clear-day,fcst,Dallas,16.403527639496794,88.85127368283803,3.535557257514964,Wednesday,False,10.54925479559492,19,7,13
1726785067.1471994,81.23003296624005,66.93196040315226,74.14983846029214,80.26827620645231,67.71191293263585,74.37788565570148,60.11935056581207,65.20070646298767,0.0,0.0,8.186288243301611,188.736056435852,7.189310078891358,1726805654.6669955,1726711760.666716,0.5543014983800327,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,fcst,New York City,13.369930198932028,75.05666914895895,2.165739002241151,Thursday,False,8.94554475297948,18,6,41
1726848375.258327,92.0425284701191,78.24834242393521,84.1992717833921,96.38819310653436,76.30360506593283,87.78381350442328,72.96971201912244,69.04702992819861,0.0,0.0,14.521563591878508,251.96597225132115,8.366298842875796,1726837890.4044106,1726819831.7496085,0.5927345969429415,Partially cloudy,Partly cloudy throughout the day with storms possible.,partly-cloudy-day,fcst,Houston,15.505301800215795,88.40965578614143,2.970899432022967,Friday,False,11.010837129692844,19,7,9
1726259288.4262934,88.85439471731482,70.3492642903314,80.24371499878332,95.7857539763672,70.77415503727939,80.93014475334097,70.3532140103348,76.68646395188159,0.0,0.0,12.672011699338578,261.3973367003501,7.745461566484079,1726201221.66332,1726275018.492189,0.3322487220617826,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,fcst,Dallas,17.59257426834473,82.40343869035664,2.9780539226617533,Friday,False,10.435685678675815,19,7,9
1726306667.8395658,100.99612848802316,77.80399006516394,88.30929485942063,95.82242169661473,77.59506937218373,86.71631328261452,48.37287443629376,25.931289753222853,0.0,0.0,12.468043830766234,267.12912162857305,9.123387502385857,1726329289.1707573,1726365707.7788808,0.3760896562849143,Clear,Clear conditions throughout the day.,clear-day,fcst,Phoenix,21.45131552287663,85.26081974431563,2.9815513807339307,Saturday,True,9.30068617577663,18,6,11
1726625062.8329651,94.41397099939398,73.79451932900558,81.67930386156469,95.1303614850103,72.23307621015786,83.59435044200598,66.33166849833725,62.317095635298,0.0,0.0,18.978434571732816,261.7614175836442,8.015768788733672,1726614257.262554,1726725486.5136654,0.4945435880174584,Clear,Clear conditions throughout the day.,clear-day,fcst,San Antonio,22.345186670687323,86.24749916021929,3.641573081245145,Wednesday,False,10.69158175231368,19,7,20
1726442650.2980375,94.59799806138165,77.6751033480268,86.9616023500711,98.3318623604512,77.98984769179812,88.3811337371508,68.77594190481237,62.65630638100475,0.0,0.0,15.284604435164368,260.71016984333886,7.911755517283359,1726472079.9112906,1726596892.338575,0.4510572856141889,Partially cloudy,Partly cloudy throughout the day with storms possible.,partly-cloudy-day,fcst,Houston,16.36713064324416,88.52014830221232,3.1356532878979,Monday,False,10.907472029257956,19,7,6
1725837238.6145923,84.45345052994259,67.34110523130977,76.89945000263674,84.4999276456018,69.70489689895169,78.24947541200329,58.19018510794132,52.90512170900653,0.0,0.0,22.88161567070231,244.4787229771688,7.936201440456718,1725781290.9931078,1725892828.5119004,0.1964767564351809,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,fcst,Houston,16.087695450528237,79.45823388587874,3.702674454599226,Sunday,True,9.84891584482037,19,7,2
1726413877.2431931,73.58577922208265,67.1832109359618,70.52575216836722,74.20970800179843,68.23124088186309,70.90990685248293,58.06335527833995,66.77244139867021,0.0,0.0,12.374574499640667,157.01186651760645,4.85991466357593,1726377079.9712603,1726478715.05623,0.4217298195929402,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,fcst,New York City,7.550124149328925,75.42937297656238,2.21302409281958,Sunday,True,8.837003570419927,19,6,37
1726345839.3597338,73.43195872318475,64.77101712761596,71.20353461015685,74.05121096496056,65.17812890258769,69.82206935510084,61.249888523680646,76.1290089661842,0.0,0.0,8.022189304560447,267.2879805923072,8.79693288764132,1726415378.8347664,1726496036.31365,0.4241688784780122,Clear,Clear conditions throughout the day.,clear-day,fcst,San Diego,8.958347353619436,72.46243246356923,2.579084127390902,Sunday,True,9.249098597694102,18,6,32
1726413018.1753423,79.13342841597391,68.00496411462025,74.11845582105693,79.07918570458897,69.22250953629434,75.49755864823888,56.91874067841073,53.919818698566125,0.0,0.0,12.598607773008542,109.14878774810572,5.057433772229402,1726416138.1052165,1726451514.2003949,0.4311639131726083,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,fcst,Chicago,10.258280937442212,77.3089999986554,2.159281382198197,Sunday,True,8.936296813837851,18,6,31
1726518284.7928743,93.15116371715293,74.49655378766121,82.99018990956833,90.97101645104648,76.11633212092842,84.63863012015345,64.11492867335828,55.75268240519685,0.0,0.0,21.37553758364185,281.27755758369284,8.26582619097658,1726576137.3219018,1726625852.224242,0.4804969668335979,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,fcst,San Antonio,19.57370913197433,86.0550868399137,3.5702145280751334,Tuesday,False,10.549495081076527,19,7,20
1726395746.8389597,83.90828497522283,60.20649899047711,72.89702870557721,80.71266870030085,62.881208438989965,72.36902905549918,43.962912182218254,41.95939582699474,0.0,0.0,7.311948581977171,264.62103899841566,9.052569885539349,1726441161.1865065,1726509447.8088834,0.4209235649338988,Clear,Clear conditions throughout the day.,clear-day,fcst,Los Angeles,22.75293889712617,76.24390221581014,2.426801367584348,Sunday,True,8.631339953272388,18,6,36
1725716136.6518295,86.73110686702026,69.26172467891827,77.18313347413103,85.159194840848,70.23743720254096,76.24223615733328,55.36900040907637,52.45030684102244,0.0,0.0,26.053103640433548,303.4782394212461,10.025575717041349,1725725394.49067,1725764302.908808,0.1536225764369314,Clear,Clear conditions throughout the day.,clear-day,comb,Dallas,15.70505133432217,78.75765572036154,4.602383308393489,Saturday,True,10.196746328926826,19,7,6
1726776610.872293,93.53177493745092,73.22911701958753,83.12594078348474,97.0198272803053,74.68432438511229,84.91712095409815,69.83385638237557,66.19919703284795,0.0,0.0,20.13593741290992,240.68478555817413,6.907045611752878,1726729950.8196847,1726801311.5751145,0.5431089436820499,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,fcst,San Antonio,20.900497312587422,86.18121622024837,3.390046863807091,Thursday,False,10.86376387210655,19,7,21
1726392497.613618,74.55153826609836,64.64619338634367,69.73080974110287,72.94858818456972,64.4508525746066,70.84187004141498,61.75256292388104,75.21948211491407,0.0,0.0,7.561043628225762,273.7518832112465,8.861318160494122,1726403115.5725527,1726495260.608492,0.3887603814595455,Clear,Clear conditions throughout the day.,clear-day,fcst,San Diego,8.375756659332067,72.60935278387797,2.5055867420261,Sunday,True,9.201505599126966,18,6,32
1726454180.9583104,77.24185970676851,62.58233566310223,67.74717195010541,77.16230567459296,62.321031872650565,67.75518528254278,51.40425296213442,59.80043866259965,0.0,0.0,16.85624730130212,223.00874326640303,8.0032501443729,1726480352.3591263,1726517667.9793026,0.434948546902983,Clear,Clear conditions throughout the day.,clear-day,fcst,Philadelphia,14.019527117559075,76.96307177739638,3.274181112367313,Monday,False,9.583497929627269,19,6,43
1726464453.0437129,89.66071074204703,72.35897884120524,78.61357376217867,87.74732311506115,71.45880941242862,78.81388420038792,61.00256071264278,53.929881697343646,0.0,0.0,15.962122041440896,131.2330101915186,6.846566857770872,1726471975.5810382,1726526009.2511933,0.4425305950291712,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,fcst,Chicago,17.8164744157548,79.57884607042816,3.0092976240195664,Monday,False,9.613666662298735,18,6,32
1725732360.4735,88.99872791670533,63.49249822577119,74.32716672023327,89.46309024557624,62.93800016833451,74.65452472887739,59.33590790872713,66.86432436264606,0.0,0.0,15.72840936082262,265.507096004797,9.167416653454742,1725735710.4474366,1725711455.2171214,0.1621984536529181,Clear,Clear conditions throughout the day.,clear-day,comb,San Jose,26.953520521082808,76.06341366481914,3.4067160512450303,Saturday,True,9.886919647255455,19,6,43
1726837930.121687,94.05209781568011,77.64657836246889,83.1456818195054,98.16192856897648,78.11298218006934,87.04322243235275,71.4187169820597,73.19748431868388,0.0,0.0,14.061735680556314,243.2921115258909,7.913906592847069,1726754267.5707953,1726860685.6320407,0.5904916830552974,Partially cloudy,Partly cloudy throughout the day with storms possible.,partly-cloudy-day,fcst,Houston,15.612150332419636,89.48094396162418,2.920317683323076,Friday,False,11.00600718729024,19,7,9
1726548588.1927264,94.409979900922,75.96109907030872,85.6688271122192,96.0340981281823,77.78040737283251,86.62395086131282,64.84316641631828,51.55411892829109,0.0,0.0,12.606897060247007,226.5199576139842,6.874268814163452,1726576353.3295398,1726607059.9308896,0.5282647516881969,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,fcst,Dallas,16.069863946965164,87.38186619531025,2.655091264001017,Tuesday,False,10.07434763544679,19,7,12
1726227405.1929586,81.05241732191861,59.161031816267375,67.96654974330292,81.18707888740983,59.07222312162644,70.06523923173162,55.69156055003965,65.49962507190845,0.0,0.0,16.98730263269322,254.37012510566743,8.335502174515874,1726333348.4916198,1726356327.3847115,0.4038680227772622,Clear,Clear conditions throughout the day.,clear-day,fcst,San Jose,21.527001433620697,75.17758885250359,3.1898279562142418,Saturday,True,9.702714294317072,19,6,49
